Proba
1.14167; 12.055
1.15; 12.07
1.15833; 12.085
1.16667; 12.1
1.175; 12.115
1.18333; 12.13
1.19167; 12.145
1.2; 12.16
1.20833; 12.175
1.21667; 12.19
1.225; 12.205
1.23333; 12.22
1.24167; 12.235
1.25; 12.25
1.25833; 12.265
1.26667; 12.28
1.275; 12.295
1.28333; 12.31
1.29167; 12.325
1.3; 12.34
1.30833; 12.355
1.31667; 12.37
1.325; 12.385
1.33333; 12.4
1.34167; 12.415
1.35; 12.43
1.35833; 12.445
1.36667; 12.46
1.375; 12.475
1.38333; 12.49
1.39167; 12.505
1.4; 12.52
1.40833; 12.535
1.41667; 12.55
1.425; 12.565
1.43333; 12.58
1.44167; 12.595
1.45; 12.61
1.45833; 12.625
1.46667; 12.64
1.475; 12.655
1.48333; 12.67
1.49167; 12.685
1.5; 12.7
1.50833; 12.715
1.51667; 12.73
1.525; 12.745
1.53333; 12.76
1.54167; 12.775
1.55; 12.79
1.55833; 12.805
1.56667; 12.82
1.575; 12.835
1.58333; 12.85
1.59167; 12.865
1.6; 12.88
1.60833; 12.895
1.61667; 12.91
1.625; 12.925
1.63333; 12.94
1.64167; 12.955
1.65; 12.97
1.65833; 12.985
1.66667; 13
1.675; 13.015
1.68333; 13.03
1.69167; 13.045
1.7; 13.06
1.70833; 13.075
1.71667; 13.09
1.725; 13.105
1.73333; 13.12
1.74167; 13.135
1.75; 13.15
1.75833; 13.165
1.76667; 13.18
1.775; 13.195
1.78333; 13.21
1.79167; 13.225
1.8; 13.24
1.80833; 13.255
1.81667; 13.27
1.825; 13.285
1.83333; 13.3
1.84167; 13.315
1.85; 13.33
1.85833; 13.345
1.86667; 13.36
1.875; 13.375
1.88333; 13.39
1.89167; 13.405
1.9; 13.42
1.90833; 13.435
1.91667; 13.45
1.925; 13.465
1.93333; 13.48
1.94167; 13.495
1.95; 13.51
1.95833; 13.525
1.96667; 13.54
1.975; 13.555
1.98333; 13.57
1.99167; 13.585
2; 13.6
2.00833; 13.615
2.01667; 13.63
2.025; 13.645
2.03333; 13.66
2.04167; 13.675
2.05; 13.69
2.05833; 13.705
2.06667; 13.72
2.075; 13.735
2.08333; 13.75
2.09167; 13.765
2.1; 13.78
2.10833; 13.795
2.11667; 13.81
2.125; 13.825
2.13333; 13.84
2.14167; 13.855
2.15; 13.87
2.15833; 13.885
2.16667; 13.9
2.175; 13.915
2.18333; 13.93
2.19167; 13.945
2.2; 13.96
2.20833; 13.975
2.21667; 13.99
2.225; 14.005
2.23333; 14.02
2.24167; 14.035
2.25; 14.05
2.25833; 14.065
2.26667; 14.08
2.275; 14.095
2.28333; 14.11
2.29167; 14.125
2.3; 14.14
2.30833; 14.155
2.31667; 14.17
2.325; 14.185
2.33333; 14.2
2.34167; 14.215
2.35; 14.23
2.35833; 14.245
2.36667; 14.26
2.375; 14.275
2.38333; 14.29
2.39167; 14.305
2.4; 14.32
2.40833; 14.335
2.41667; 14.35
2.425; 14.365
2.43333; 14.38
2.44167; 14.395
2.45; 14.41
2.45833; 14.425
2.46667; 14.44
2.475; 14.455
2.48333; 14.47
2.49167; 14.485
2.5; 14.5
2.50833; 14.515
2.51667; 14.53
2.525; 14.545
2.53333; 14.56
2.54167; 14.575
2.55; 14.59
2.55833; 14.605
2.56667; 14.62
2.575; 14.635
2.58333; 14.65
2.59167; 14.665
2.6; 14.68
2.60833; 14.695
2.61667; 14.71
2.625; 14.725
2.63333; 14.74
2.64167; 14.755
2.65; 14.77
2.65833; 14.785
2.66667; 14.8
2.675; 14.815
2.68333; 14.83
2.69167; 14.845
2.7; 14.86
2.70833; 14.875
2.71667; 14.89
2.725; 14.905
2.73333; 14.92
2.74167; 14.935
2.75; 14.95
2.75833; 14.965
2.76667; 14.98
2.775; 14.995
2.78333; 15.01
2.79167; 15.025
2.8; 15.04
2.80833; 15.055
2.81667; 15.07
2.825; 15.085
2.83333; 15.1
2.84167; 15.115
2.85; 15.13
2.85833; 15.145
2.86667; 15.16
2.875; 15.175
2.88333; 15.19
2.89167; 15.205
2.9; 15.22
2.90833; 15.235
2.91667; 15.25
2.925; 15.265
2.93333; 15.28
2.94167; 15.295
2.95; 15.31
2.95833; 15.325
2.96667; 15.34
2.975; 15.355
2.98333; 15.37
2.99167; 15.385
3; 15.4
3.00833; 15.415
3.01667; 15.43
3.025; 15.445
3.03333; 15.46
3.04167; 15.475
3.05; 15.49
3.05833; 15.505
3.06667; 15.52
3.075; 15.535
3.08333; 15.55
3.09167; 15.565
3.1; 15.58
3.10833; 15.595
3.11667; 15.61
3.125; 15.625
3.13333; 15.64
3.14167; 15.655
3.15; 15.67
3.15833; 15.685
3.16667; 15.7
3.175; 15.715
3.18333; 15.73
3.19167; 15.745
3.2; 15.76
3.20833; 15.775
3.21667; 15.79
3.225; 15.805
3.23333; 15.82
3.24167; 15.835
3.25; 15.85
3.25833; 15.865
3.26667; 15.88
3.275; 15.895
3.28333; 15.91
3.29167; 15.925
3.3; 15.94
3.30833; 15.955
3.31667; 15.97
3.325; 15.985
3.33333; 16
3.34167; 16.015
3.35; 16.03
3.35833; 16.045
3.36667; 16.06
3.375; 16.075
3.38333; 16.09
3.39167; 16.105
3.4; 16.12
3.40833; 16.135
3.41667; 16.15
3.425; 16.165
3.43333; 16.18
3.44167; 16.195
3.45; 16.21
3.45833; 16.225
3.46667; 16.24
3.475; 16.255
3.48333; 16.27
3.49167; 16.285
3.5; 16.3
3.50833; 16.315
3.51667; 16.33
3.525; 16.345
3.53333; 16.36
3.54167; 16.375
3.55; 16.39
3.55833; 16.405
3.56667; 16.42
3.575; 16.435
3.58333; 16.45
3.59167; 16.465
3.6; 16.48
3.60833; 16.495
3.61667; 16.51
3.625; 16.525
3.63333; 16.54
3.64167; 16.555
3.65; 16.57
3.65833; 16.585
3.66667; 16.6
3.675; 16.615
3.68333; 16.63
3.69167; 16.645
3.7; 16.66
3.70833; 16.675
3.71667; 16.69
3.725; 16.705
3.73333; 16.72
3.74167; 16.735
3.75; 16.75
3.75833; 16.765
3.76667; 16.78
3.775; 16.795
3.78333; 16.81
3.79167; 16.825
3.8; 16.84
3.80833; 16.855
3.81667; 16.87
3.825; 16.885
3.83333; 16.9
3.84167; 16.915
3.85; 16.93
3.85833; 16.945
3.86667; 16.96
3.875; 16.975
3.88333; 16.99
3.89167; 17.005
3.9; 17.02
3.90833; 17.035
3.91667; 17.05
3.925; 17.065
3.93333; 17.08
3.94167; 17.095
3.95; 17.11
3.95833; 17.125
3.96667; 17.14
3.975; 17.155
3.98333; 17.17
3.99167; 17.185
4; 17.2
4.00833; 17.215
4.01667; 17.23
4.025; 17.245
4.03333; 17.26
4.04167; 17.275
4.05; 17.29
4.05833; 17.305
4.06667; 17.32
4.075; 17.335
4.08333; 17.35
4.09167; 17.365
4.1; 17.38
4.10833; 17.395
4.11667; 17.41
4.125; 17.425
4.13333; 17.44
4.14167; 17.455
4.15; 17.47
4.15833; 17.485
4.16667; 17.5
4.175; 17.515
4.18333; 17.53
4.19167; 17.545
4.2; 17.56
4.20833; 17.575
4.21667; 17.59
4.225; 17.605
4.23333; 17.62
4.24167; 17.635
4.25; 17.65
4.25833; 17.665
4.26667; 17.68
4.275; 17.695
4.28333; 17.71
4.29167; 17.725
4.3; 17.74
4.30833; 17.755
4.31667; 17.77
4.325; 17.785
4.33333; 17.8
4.34167; 17.815
4.35; 17.83
4.35833; 17.845
4.36667; 17.86
4.375; 17.875
4.38333; 17.89
4.39167; 17.905
4.4; 17.92
4.40833; 17.935
4.41667; 17.95
4.425; 17.965
4.43333; 17.98
4.44167; 17.995
4.45; 18.01
4.45833; 18.025
4.46667; 18.04
4.475; 18.055
4.48333; 18.07
4.49167; 18.085
4.5; 18.1
4.50833; 18.115
4.51667; 18.13
4.525; 18.145
4.53333; 18.16
4.54167; 18.175
4.55; 18.19
4.55833; 18.205
4.56667; 18.22
4.575; 18.235
4.58333; 18.25
4.59167; 18.265
4.6; 18.28
4.60833; 18.295
4.61667; 18.31
4.625; 18.325
4.63333; 18.34
4.64167; 18.355
4.65; 18.37
4.65833; 18.385
4.66667; 18.4
4.675; 18.415
4.68333; 18.43
4.69167; 18.445
4.7; 18.46
4.70833; 18.475
4.71667; 18.49
4.725; 18.505
4.73333; 18.52
4.74167; 18.535
4.75; 18.55
4.75833; 18.565
4.76667; 18.58
4.775; 18.595
4.78333; 18.61
4.79167; 18.625
4.8; 18.64
4.80833; 18.655
4.81667; 18.67
4.825; 18.685
4.83333; 18.7
4.84167; 18.715
4.85; 18.73
4.85833; 18.745
4.86667; 18.76
4.875; 18.775
4.88333; 18.79
4.89167; 18.805
4.9; 18.82
4.90833; 18.835
4.91667; 18.85
4.925; 18.865
4.93333; 18.88
4.94167; 18.895
4.95; 18.91
4.95833; 18.925
4.96667; 18.94
4.975; 18.955
4.98333; 18.97
4.99167; 18.985
5; 19
5.00833; 19.015
5.01667; 19.03
5.025; 19.045
5.03333; 19.06
5.04167; 19.075
5.05; 19.09
5.05833; 19.105
5.06667; 19.12
5.075; 19.135
5.08333; 19.15
5.09167; 19.165
5.1; 19.18
5.10833; 19.195
5.11667; 19.21
5.125; 19.225
5.13333; 19.24
5.14167; 19.255
5.15; 19.27
5.15833; 19.285
5.16667; 19.3
5.175; 19.315
5.18333; 19.33
5.19167; 19.345
5.2; 19.36
5.20833; 19.375
5.21667; 19.39
5.225; 19.405
5.23333; 19.42
5.24167; 19.435
5.25; 19.45
5.25833; 19.465
5.26667; 19.48
5.275; 19.495
5.28333; 19.51
5.29167; 19.525
5.3; 19.54
5.30833; 19.555
5.31667; 19.57
5.325; 19.585
5.33333; 19.6
5.34167; 19.615
5.35; 19.63
5.35833; 19.645
5.36667; 19.66
5.375; 19.675
5.38333; 19.69
5.39167; 19.705
5.4; 19.72
5.40833; 19.735
5.41667; 19.75
5.425; 19.765
5.43333; 19.78
5.44167; 19.795
5.45; 19.81
5.45833; 19.825
5.46667; 19.84
5.475; 19.855
5.48333; 19.87
5.49167; 19.885
5.5; 19.9
5.50833; 19.915
5.51667; 19.93
5.525; 19.945
5.53333; 19.96
5.54167; 19.975
5.55; 19.99
5.55833; 20.005
5.56667; 20.02
5.575; 20.035
5.58333; 20.05
5.59167; 20.065
5.6; 20.08
5.60833; 20.095
5.61667; 20.11
5.625; 20.125
5.63333; 20.14
5.64167; 20.155
5.65; 20.17
5.65833; 20.185
5.66667; 20.2
5.675; 20.215
5.68333; 20.23
5.69167; 20.245
5.7; 20.26
5.70833; 20.275
5.71667; 20.29
5.725; 20.305
5.73333; 20.32
5.74167; 20.335
5.75; 20.35
5.75833; 20.365
5.76667; 20.38
5.775; 20.395
5.78333; 20.41
5.79167; 20.425
5.8; 20.44
5.80833; 20.455
5.81667; 20.47
5.825; 20.485
5.83333; 20.5
5.84167; 20.515
5.85; 20.53
5.85833; 20.545
5.86667; 20.56
5.875; 20.575
5.88333; 20.59
5.89167; 20.605
5.9; 20.62
5.90833; 20.635
5.91667; 20.65
5.925; 20.665
5.93333; 20.68
5.94167; 20.695
5.95; 20.71
5.95833; 20.725
5.96667; 20.74
5.975; 20.755
5.98333; 20.77
5.99167; 20.785
6; 20.8
6.00833; 20.815
6.01667; 20.83
6.025; 20.845
6.03333; 20.86
6.04167; 20.875
6.05; 20.89
6.05833; 20.905
6.06667; 20.92
6.075; 20.935
6.08333; 20.95
6.09167; 20.965
6.1; 20.98
6.10833; 20.995
6.11667; 21.01
6.125; 21.025
6.13333; 21.04
6.14167; 21.055
6.15; 21.07
6.15833; 21.085
6.16667; 21.1
6.175; 21.115
6.18333; 21.13
6.19167; 21.145
6.2; 21.16
6.20833; 21.175
6.21667; 21.19
6.225; 21.205
6.23333; 21.22
6.24167; 21.235
6.25; 21.25
6.25833; 21.265
6.26667; 21.28
6.275; 21.295
6.28333; 21.31
6.29167; 21.325
6.3; 21.34
6.30833; 21.355
6.31667; 21.37
6.325; 21.385
6.33333; 21.4
6.34167; 21.415
6.35; 21.43
6.35833; 21.445
6.36667; 21.46
6.375; 21.475
6.38333; 21.49
6.39167; 21.505
6.4; 21.52
6.40833; 21.535
6.41667; 21.55
6.425; 21.565
6.43333; 21.58
6.44167; 21.595
6.45; 21.61
6.45833; 21.625
6.46667; 21.64
6.475; 21.655
6.48333; 21.67
6.49167; 21.685
6.5; 21.7
6.50833; 21.715
6.51667; 21.73
6.525; 21.745
6.53333; 21.76
6.54167; 21.775
6.55; 21.79
6.55833; 21.805
6.56667; 21.82
6.575; 21.835
6.58333; 21.85
6.59167; 21.865
6.6; 21.88
6.60833; 21.895
6.61667; 21.91
6.625; 21.925
6.63333; 21.94
6.64167; 21.955
6.65; 21.97
6.65833; 21.985
6.66667; 22
6.675; 22.015
6.68333; 22.03
6.69167; 22.045
6.7; 22.06
6.70833; 22.075
6.71667; 22.09
6.725; 22.105
6.73333; 22.12
6.74167; 22.135
6.75; 22.15
6.75833; 22.165
6.76667; 22.18
6.775; 22.195
6.78333; 22.21
6.79167; 22.225
6.8; 22.24
6.80833; 22.255
6.81667; 22.27
6.825; 22.285
6.83333; 22.3
6.84167; 22.315
6.85; 22.33
6.85833; 22.345
6.86667; 22.36
6.875; 22.375
6.88333; 22.39
6.89167; 22.405
6.9; 22.42
6.90833; 22.435
6.91667; 22.45
6.925; 22.465
6.93333; 22.48
6.94167; 22.495
6.95; 22.51
6.95833; 22.525
6.96667; 22.54
6.975; 22.555
6.98333; 22.57
6.99167; 22.585
7; 22.6
7.00833; 22.615
7.01667; 22.63
7.025; 22.645
7.03333; 22.66
7.04167; 22.675
7.05; 22.69
7.05833; 22.705
7.06667; 22.72
7.075; 22.735
7.08333; 22.75
7.09167; 22.765
7.1; 22.78
7.10833; 22.795
7.11667; 22.81
7.125; 22.825
7.13333; 22.84
7.14167; 22.855
7.15; 22.87
7.15833; 22.885
7.16667; 22.9
7.175; 22.915
7.18333; 22.93
7.19167; 22.945
7.2; 22.96
7.20833; 22.975
7.21667; 22.99
7.225; 23.005
7.23333; 23.02
7.24167; 23.035
7.25; 23.05
7.25833; 23.065
7.26667; 23.08
7.275; 23.095
7.28333; 23.11
7.29167; 23.125
7.3; 23.14
7.30833; 23.155
7.31667; 23.17
7.325; 23.185
7.33333; 23.2
7.34167; 23.215
7.35; 23.23
7.35833; 23.245
7.36667; 23.26
7.375; 23.275
7.38333; 23.29
7.39167; 23.305
7.4; 23.32
7.40833; 23.335
7.41667; 23.35
7.425; 23.365
7.43333; 23.38
7.44167; 23.395
7.45; 23.41
7.45833; 23.425
7.46667; 23.44
7.475; 23.455
7.48333; 23.47
7.49167; 23.485
7.5; 23.5
7.50833; 23.515
7.51667; 23.53
7.525; 23.545
7.53333; 23.56
7.54167; 23.575
7.55; 23.59
7.55833; 23.605
7.56667; 23.62
7.575; 23.635
7.58333; 23.65
7.59167; 23.665
7.6; 23.68
7.60833; 23.695
7.61667; 23.71
7.625; 23.725
7.63333; 23.74
7.64167; 23.755
7.65; 23.77
7.65833; 23.785
7.66667; 23.8
7.675; 23.815
7.68333; 23.83
7.69167; 23.845
7.7; 23.86
7.70833; 23.875
7.71667; 23.89
7.725; 23.905
7.73333; 23.92
7.74167; 23.935
7.75; 23.95
7.75833; 23.965
7.76667; 23.98
7.775; 23.995
7.78333; 24.01
7.79167; 24.025
7.8; 24.04
7.80833; 24.055
7.81667; 24.07
7.825; 24.085
7.83333; 24.1
7.84167; 24.115
7.85; 24.13
7.85833; 24.145
7.86667; 24.16
7.875; 24.175
7.88333; 24.19
7.89167; 24.205
7.9; 24.22
7.90833; 24.235
7.91667; 24.25
7.925; 24.265
7.93333; 24.28
7.94167; 24.295
7.95; 24.31
7.95833; 24.325
7.96667; 24.34
7.975; 24.355
7.98333; 24.37
7.99167; 24.385
8; 24.4
8.00833; 24.415
8.01667; 24.43
8.025; 24.445
8.03333; 24.46
8.04167; 24.475
8.05; 24.49
8.05833; 24.505
8.06667; 24.52
8.075; 24.535
8.08333; 24.55
8.09167; 24.565
8.1; 24.58
8.10833; 24.595
8.11667; 24.61
8.125; 24.625
8.13333; 24.64
8.14167; 24.655
8.15; 24.67
8.15833; 24.685
8.16667; 24.7
8.175; 24.715
8.18333; 24.73
8.19167; 24.745
8.2; 24.76
8.20833; 24.775
8.21667; 24.79
8.225; 24.805
8.23333; 24.82
8.24167; 24.835
8.25; 24.85
8.25833; 24.865
8.26667; 24.88
8.275; 24.895
8.28333; 24.91
8.29167; 24.925
8.3; 24.94
8.30833; 24.955
8.31667; 24.97
8.325; 24.985
8.33333; 25
8.34167; 25.015
8.35; 25.03
8.35833; 25.045
8.36667; 25.06
8.375; 25.075
8.38333; 25.09
8.39167; 25.105
8.4; 25.12
8.40833; 25.135
8.41667; 25.15
8.425; 25.165
8.43333; 25.18
8.44167; 25.195
8.45; 25.21
8.45833; 25.225
8.46667; 25.24
8.475; 25.255
8.48333; 25.27
8.49167; 25.285
8.5; 25.3
8.50833; 25.315
8.51667; 25.33
8.525; 25.345
8.53333; 25.36
8.54167; 25.375
8.55; 25.39
8.55833; 25.405
8.56667; 25.42
8.575; 25.435
8.58333; 25.45
8.59167; 25.465
8.6; 25.48
8.60833; 25.495
8.61667; 25.51
8.625; 25.525
8.63333; 25.54
8.64167; 25.555
8.65; 25.57
8.65833; 25.585
8.66667; 25.6
8.675; 25.615
8.68333; 25.63
8.69167; 25.645
8.7; 25.66
8.70833; 25.675
8.71667; 25.69
8.725; 25.705
8.73333; 25.72
8.74167; 25.735
8.75; 25.75
8.75833; 25.765
8.76667; 25.78
8.775; 25.795
8.78333; 25.81
8.79167; 25.825
8.8; 25.84
8.80833; 25.855
8.81667; 25.87
8.825; 25.885
8.83333; 25.9
8.84167; 25.915
8.85; 25.93
8.85833; 25.945
8.86667; 25.96
8.875; 25.975
8.88333; 25.99
8.89167; 26.005
8.9; 26.02
8.90833; 26.035
8.91667; 26.05
8.925; 26.065
8.93333; 26.08
8.94167; 26.095
8.95; 26.11
8.95833; 26.125
8.96667; 26.14
8.975; 26.155
8.98333; 26.17
8.99167; 26.185
9; 26.2
9.00833; 26.215
9.01667; 26.23
9.025; 26.245
9.03333; 26.26
9.04167; 26.275
9.05; 26.29
9.05833; 26.305
9.06667; 26.32
9.075; 26.335
9.08333; 26.35
9.09167; 26.365
9.1; 26.38
9.10833; 26.395
9.11667; 26.41
9.125; 26.425
9.13333; 26.44
9.14167; 26.455
9.15; 26.47
9.15833; 26.485
9.16667; 26.5
9.175; 26.515
9.18333; 26.53
9.19167; 26.545
9.2; 26.56
9.20833; 26.575
9.21667; 26.59
9.225; 26.605
9.23333; 26.62
9.24167; 26.635
9.25; 26.65
9.25833; 26.665
9.26667; 26.68
9.275; 26.695
9.28333; 26.71
9.29167; 26.725
9.3; 26.74
9.30833; 26.755
9.31667; 26.77
9.325; 26.785
9.33333; 26.8
9.34167; 26.815
9.35; 26.83
9.35833; 26.845
9.36667; 26.86
9.375; 26.875
9.38333; 26.89
9.39167; 26.905
9.4; 26.92
9.40833; 26.935
9.41667; 26.95
9.425; 26.965
9.43333; 26.98
9.44167; 26.995
9.45; 27.01
9.45833; 27.025
9.46667; 27.04
9.475; 27.055
9.48333; 27.07
9.49167; 27.085
9.5; 27.1
9.50833; 27.115
9.51667; 27.13
9.525; 27.145
9.53333; 27.16
9.54167; 27.175
9.55; 27.19
9.55833; 27.205
9.56667; 27.22
9.575; 27.235
9.58333; 27.25
9.59167; 27.265
9.6; 27.28
9.60833; 27.295
9.61667; 27.31
9.625; 27.325
9.63333; 27.34
9.64167; 27.355
9.65; 27.37
9.65833; 27.385
9.66667; 27.4
9.675; 27.415
9.68333; 27.43
9.69167; 27.445
9.7; 27.46
9.70833; 27.475
9.71667; 27.49
9.725; 27.505
9.73333; 27.52
9.74167; 27.535
9.75; 27.55
9.75833; 27.565
9.76667; 27.58
9.775; 27.595
9.78333; 27.61
9.79167; 27.625
9.8; 27.64
9.80833; 27.655
9.81667; 27.67
9.825; 27.685
9.83333; 27.7
9.84167; 27.715
9.85; 27.73
9.85833; 27.745
9.86667; 27.76
9.875; 27.775
9.88333; 27.79
9.89167; 27.805
9.9; 27.82
9.90833; 27.835
9.91667; 27.85
9.925; 27.865
9.93333; 27.88
9.94167; 27.895
9.95; 27.91
9.95833; 27.925
9.96667; 27.94
9.975; 27.955
9.98333; 27.97
9.99167; 27.985
10; 28
10.0083; 28.015
10.0167; 28.03
10.025; 28.045
10.0333; 28.06
10.0417; 28.075
10.05; 28.09
10.0583; 28.105
10.0667; 28.12
10.075; 28.135
10.0833; 28.15
10.0917; 28.165
10.1; 28.18
10.1083; 28.195
10.1167; 28.21
10.125; 28.225
10.1333; 28.24
10.1417; 28.255
10.15; 28.27
10.1583; 28.285
10.1667; 28.3
10.175; 28.315
10.1833; 28.33
10.1917; 28.345
10.2; 28.36
10.2083; 28.375
10.2167; 28.39
10.225; 28.405
10.2333; 28.42
10.2417; 28.435
10.25; 28.45
10.2583; 28.465
10.2667; 28.48
10.275; 28.495
10.2833; 28.51
10.2917; 28.525
10.3; 28.54
10.3083; 28.555
10.3167; 28.57
10.325; 28.585
10.3333; 28.6
10.3417; 28.615
10.35; 28.63
10.3583; 28.645
10.3667; 28.66
10.375; 28.675
10.3833; 28.69
10.3917; 28.705
10.4; 28.72
10.4083; 28.735
10.4167; 28.75
10.425; 28.765
10.4333; 28.78
10.4417; 28.795
10.45; 28.81
10.4583; 28.825
10.4667; 28.84
10.475; 28.855
10.4833; 28.87
10.4917; 28.885
10.5; 28.9
10.5083; 28.915
10.5167; 28.93
10.525; 28.945
10.5333; 28.96
10.5417; 28.975
10.55; 28.99
10.5583; 29.005
10.5667; 29.02
10.575; 29.035
10.5833; 29.05
10.5917; 29.065
10.6; 29.08
10.6083; 29.095
10.6167; 29.11
10.625; 29.125
10.6333; 29.14
10.6417; 29.155
10.65; 29.17
10.6583; 29.185
10.6667; 29.2
10.675; 29.215
10.6833; 29.23
10.6917; 29.245
10.7; 29.26
10.7083; 29.275
10.7167; 29.29
10.725; 29.305
10.7333; 29.32
10.7417; 29.335
10.75; 29.35
10.7583; 29.365
10.7667; 29.38
10.775; 29.395
10.7833; 29.41
10.7917; 29.425
10.8; 29.44
10.8083; 29.455
10.8167; 29.47
10.825; 29.485
10.8333; 29.5
10.8417; 29.515
10.85; 29.53
10.8583; 29.545
10.8667; 29.56
10.875; 29.575
10.8833; 29.59
10.8917; 29.605
10.9; 29.62
10.9083; 29.635
10.9167; 29.65
10.925; 29.665
10.9333; 29.68
10.9417; 29.695
10.95; 29.71
10.9583; 29.725
10.9667; 29.74
10.975; 29.755
10.9833; 29.77
10.9917; 29.785
11; 29.8
11.0083; 29.815
11.0167; 29.83
11.025; 29.845
11.0333; 29.86
11.0417; 29.875
11.05; 29.89
11.0583; 29.905
11.0667; 29.92
11.075; 29.935
11.0833; 29.95
11.0917; 29.965
11.1; 29.98
11.1083; 29.995
11.1167; 30.01
11.125; 30.025
11.1333; 30.04
11.1417; 30.055
11.15; 30.07
11.1583; 30.085
11.1667; 30.1
11.175; 30.115
11.1833; 30.13
11.1917; 30.145
11.2; 30.16
11.2083; 30.175
11.2167; 30.19
11.225; 30.205
11.2333; 30.22
11.2417; 30.235
11.25; 30.25
11.2583; 30.265
11.2667; 30.28
11.275; 30.295
11.2833; 30.31
11.2917; 30.325
11.3; 30.34
11.3083; 30.355
11.3167; 30.37
11.325; 30.385
11.3333; 30.4
11.3417; 30.415
11.35; 30.43
11.3583; 30.445
11.3667; 30.46
11.375; 30.475
11.3833; 30.49
11.3917; 30.505
11.4; 30.52
11.4083; 30.535
11.4167; 30.55
11.425; 30.565
11.4333; 30.58
11.4417; 30.595
11.45; 30.61
11.4583; 30.625
11.4667; 30.64
11.475; 30.655
11.4833; 30.67
11.4917; 30.685
11.5; 30.7
11.5083; 30.715
11.5167; 30.73
11.525; 30.745
11.5333; 30.76
11.5417; 30.775
11.55; 30.79
11.5583; 30.805
11.5667; 30.82
11.575; 30.835
11.5833; 30.85
11.5917; 30.865
11.6; 30.88
11.6083; 30.895
11.6167; 30.91
11.625; 30.925
11.6333; 30.94
11.6417; 30.955
11.65; 30.97
11.6583; 30.985
11.6667; 31
11.675; 31.015
11.6833; 31.03
11.6917; 31.045
11.7; 31.06
11.7083; 31.075
11.7167; 31.09
11.725; 31.105
11.7333; 31.12
11.7417; 31.135
11.75; 31.15
11.7583; 31.165
11.7667; 31.18
11.775; 31.195
11.7833; 31.21
11.7917; 31.225
11.8; 31.24
11.8083; 31.255
11.8167; 31.27
11.825; 31.285
11.8333; 31.3
11.8417; 31.315
11.85; 31.33
11.8583; 31.345
11.8667; 31.36
11.875; 31.375
11.8833; 31.39
11.8917; 31.405
11.9; 31.42
11.9083; 31.435
11.9167; 31.45
11.925; 31.465
11.9333; 31.48
11.9417; 31.495
11.95; 31.51
11.9583; 31.525
11.9667; 31.54
11.975; 31.555
11.9833; 31.57
11.9917; 31.585
12; 31.6
12.0083; 31.615
12.0167; 31.63
12.025; 31.645
12.0333; 31.66
12.0417; 31.675
12.05; 31.69
12.0583; 31.705
12.0667; 31.72
12.075; 31.735
12.0833; 31.75
